type_grouping	species	type_var	ID	ngenes_group_and_target	ngenes_no_group_target	ngenes_group_no_target	ngenes_no_group_no_target	OR	p_raw	p_fdr	group_name	genes
IP_domains	Candida_auris	DEL	PTHR43341:SF9	1	27	0	5223	inf	0.005332317653727403	0.03953837784216717	PANTHER; DICARBOXYLIC AMINO ACID PERMEASE; IPaccession=-(-)	gene-B9J08_001530
IP_domains	Candida_auris	DEL	PTHR43503:SF2	1	27	0	5223	inf	0.005332317653727403	0.03953837784216717	PANTHER; NEGATIVE REGULATOR OF SPORULATION MDS3-RELATED; IPaccession=-(-)	gene-B9J08_003567
IP_domains	Candida_auris	DEL	cd02809	1	27	0	5223	inf	0.005332317653727403	0.03953837784216717	CDD; alpha_hydroxyacid_oxid_FMN; IPaccession=IPR012133(Alpha-hydroxy acid dehydrogenase, FMN-dependent)	gene-B9J08_001535
IP_domains	Candida_auris	DEL	cd14270	1	27	0	5223	inf	0.005332317653727403	0.03953837784216717	CDD; UBA; IPaccession=-(-)	gene-B9J08_001051
IP_domains	Candida_auris	DEL	G3DSA:1.20.1050.40	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	Gene3D; Endopeptidase. Chain P; domain 1; IPaccession=IPR024080(Neurolysin/Thimet oligopeptidase, N-terminal)	gene-B9J08_005565
IP_domains	Candida_auris	DEL	PF01851	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	Pfam; Proteasome/cyclosome repeat; IPaccession=IPR002015(Proteasome/cyclosome repeat)	gene-B9J08_001783
IP_domains	Candida_auris	DEL	PF05792	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	Pfam; Candida agglutinin-like (ALS); IPaccession=IPR008440(Agglutinin-like  protein repeat)	gene-B9J08_004112
IP_domains	Candida_auris	DEL	PF08574	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	Pfam; Transcription factor Iwr1; IPaccession=IPR013883(Transcription factor Iwr1 domain)	gene-B9J08_004680
IP_domains	Candida_auris	DEL	PF13415	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	Pfam; Galactose oxidase, central domain; IPaccession=-(-)	gene-B9J08_003567
IP_domains	Candida_auris	DEL	PF18564	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	Pfam; Glycoside hydrolase family 5 C-terminal domain; IPaccession=IPR041036(Glycoside hydrolase family 5, C-terminal domain)	gene-B9J08_001529
IP_domains	Candida_auris	DEL	PTHR10015:SF388	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	PANTHER; FLOCCULATION SUPPRESSION PROTEIN; IPaccession=IPR027722(Flocculation suppression protein)	gene-B9J08_000661
IP_domains	Candida_auris	DEL	PTHR10627:SF31	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	PANTHER; DODECA-SATELLITE-BINDING PROTEIN 1, ISOFORM A; IPaccession=-(-)	gene-B9J08_005550
IP_domains	Candida_auris	DEL	PTHR10943	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	PANTHER; 26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT; IPaccession=-(-)	gene-B9J08_001783
IP_domains	Candida_auris	DEL	PTHR11188:SF50	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	PANTHER; PROTEIN ECM21-RELATED; IPaccession=-(-)	gene-B9J08_005583
IP_domains	Candida_auris	DEL	PTHR11804:SF40	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	PANTHER; SACCHAROLYSIN; IPaccession=-(-)	gene-B9J08_005565
IP_domains	Candida_auris	DEL	PTHR21141	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	PANTHER; 60S ACIDIC RIBOSOMAL PROTEIN FAMILY MEMBER; IPaccession=IPR044076(Ribosomal protein P2)	gene-B9J08_004999
IP_domains	Candida_auris	DEL	PTHR21141:SF85	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	PANTHER; 60S ACIDIC RIBOSOMAL PROTEIN P2-BETA; IPaccession=-(-)	gene-B9J08_004999
IP_domains	Candida_auris	DEL	PTHR23065	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	PANTHER; PROLINE-SERINE-THREONINE PHOSPHATASE INTERACTING PROTEIN 1; IPaccession=-(-)	gene-B9J08_004902
IP_domains	Candida_auris	DEL	PTHR28063	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	PANTHER; RNA POLYMERASE II NUCLEAR LOCALIZATION PROTEIN IWR1; IPaccession=IPR040150(RNA polymerase II nuclear localization protein Iwr1)	gene-B9J08_004680
IP_domains	Candida_auris	DEL	PTHR31308	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	PANTHER; -; IPaccession=-(-)	gene-B9J08_001529
IP_domains	Candida_auris	DEL	PTHR31308:SF5	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	PANTHER; HYDROLASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_3G08820)-RELATED; IPaccession=-(-)	gene-B9J08_001529
IP_domains	Candida_auris	DEL	cd02121	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	CDD; PA_GCPII_like; IPaccession=-(-)	gene-B9J08_001532
IP_domains	Candida_auris	DEL	cd05833	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	CDD; Ribosomal_P2; IPaccession=IPR044076(Ribosomal protein P2)	gene-B9J08_004999
IP_domains	Candida_auris	DEL	cd06455	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	CDD; M3A_TOP; IPaccession=-(-)	gene-B9J08_005565
IP_domains	Candida_auris	DEL	cd07091	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	CDD; ALDH_F1-2_Ald2-like; IPaccession=-(-)	gene-B9J08_001533
IP_domains	Candida_auris	DEL	cd08022	1	27	1	5222	193.40740740740742	0.010637211959533075	0.03953837784216717	CDD; M28_PSMA_like; IPaccession=-(-)	gene-B9J08_001532
IP_domains	Candida_auris	DEL	G3DSA:1.10.1370.10	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	Gene3D; Neurolysin, domain 3; IPaccession=IPR024077(Neurolysin/Thimet oligopeptidase, domain 2)	gene-B9J08_005565
IP_domains	Candida_auris	DEL	G3DSA:1.20.930.40	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	Gene3D; -; IPaccession=IPR036757(Transferrin receptor-like, dimerisation domain superfamily)	gene-B9J08_001532
IP_domains	Candida_auris	DEL	G3DSA:2.60.40.1280	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	Gene3D; -; IPaccession=IPR011252(Fibrogen-binding domain 1)	gene-B9J08_004112
IP_domains	Candida_auris	DEL	G3DSA:2.60.40.2430	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	Gene3D; -; IPaccession=IPR043063(Agglutinin-like protein, N-terminal, N2 subdomain)	gene-B9J08_004112
IP_domains	Candida_auris	DEL	PF01070	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	Pfam; FMN-dependent dehydrogenase; IPaccession=IPR000262(FMN-dependent dehydrogenase)	gene-B9J08_001535
IP_domains	Candida_auris	DEL	PF01432	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	Pfam; Peptidase family M3; IPaccession=IPR001567(Peptidase M3A/M3B catalytic domain)	gene-B9J08_005565
IP_domains	Candida_auris	DEL	PF04253	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	Pfam; Transferrin receptor-like dimerisation domain; IPaccession=IPR007365(Transferrin receptor-like, dimerisation domain)	gene-B9J08_001532
IP_domains	Candida_auris	DEL	PF11766	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	Pfam; Cell-wall agglutinin N-terminal ligand-sugar binding; IPaccession=IPR024672(Agglutinin-like protein, N-terminal)	gene-B9J08_004112
IP_domains	Candida_auris	DEL	PF15789	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	Pfam; Hyphally regulated cell wall GPI-anchored protein 1; IPaccession=IPR031573(GPI-anchored cell wall protein repeat)	gene-B9J08_001531
IP_domains	Candida_auris	DEL	PS00557	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	ProSitePatterns; FMN-dependent alpha-hydroxy acid dehydrogenases active site.; IPaccession=IPR008259(FMN-dependent alpha-hydroxy acid dehydrogenase, active site)	gene-B9J08_001535
IP_domains	Candida_auris	DEL	PS50186	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	ProSiteProfiles; DEP domain profile.; IPaccession=IPR000591(DEP domain)	gene-B9J08_004902
IP_domains	Candida_auris	DEL	PS51349	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	ProSiteProfiles; FMN-dependent alpha-hydroxy acid dehydrogenase domain profile.; IPaccession=IPR037396(FMN hydroxy acid dehydrogenase domain)	gene-B9J08_001535
IP_domains	Candida_auris	DEL	PTHR10578	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	PANTHER; S -2-HYDROXY-ACID OXIDASE-RELATED; IPaccession=-(-)	gene-B9J08_001535
IP_domains	Candida_auris	DEL	PTHR10627	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	PANTHER; SCP160; IPaccession=-(-)	gene-B9J08_005550
IP_domains	Candida_auris	DEL	PTHR11699	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	PANTHER; ALDEHYDE DEHYDROGENASE-RELATED; IPaccession=-(-)	gene-B9J08_001533
IP_domains	Candida_auris	DEL	PTHR11804	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	PANTHER; PROTEASE M3 THIMET OLIGOPEPTIDASE-RELATED; IPaccession=IPR045090(Peptidase M3A/M3B)	gene-B9J08_005565
IP_domains	Candida_auris	DEL	PTHR33793	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	PANTHER; ALPHA-AGGLUTININ; IPaccession=IPR033504(Agglutinin-like protein)	gene-B9J08_004112
IP_domains	Candida_auris	DEL	PTHR43503	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	PANTHER; MCG48959-RELATED; IPaccession=-(-)	gene-B9J08_003567
IP_domains	Candida_auris	DEL	SM00055	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	SMART; fch_2; IPaccession=IPR001060(FCH domain)	gene-B9J08_004902
IP_domains	Candida_auris	DEL	SM01056	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	SMART; Candida_ALS_N_2; IPaccession=IPR024672(Agglutinin-like protein, N-terminal)	gene-B9J08_004112
IP_domains	Candida_auris	DEL	SSF47672	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	SUPERFAMILY; Transferrin receptor-like dimerisation domain; IPaccession=IPR036757(Transferrin receptor-like, dimerisation domain superfamily)	gene-B9J08_001532
IP_domains	Candida_auris	DEL	SSF49401	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	SUPERFAMILY; Bacterial adhesins; IPaccession=IPR008966(Adhesion domain superfamily)	gene-B9J08_004112
IP_domains	Candida_auris	DEL	cd02394	1	27	2	5221	96.68518518518519	0.01591481875407987	0.03953837784216717	CDD; vigilin_like_KH; IPaccession=-(-)	gene-B9J08_005550
IP_domains	Candida_auris	DEL	PF11765	2	26	6	5217	66.88461538461539	0.0007527752546249459	0.03953837784216717	Pfam; Hyphally regulated cell wall protein N-terminal; IPaccession=IPR021031(Hyphally-regulated cell wall protein, N-terminal)	gene-B9J08_001531,gene-B9J08_004110
IP_domains	Candida_auris	DEL	G3DSA:1.10.10.1410	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	Gene3D; -; IPaccession=IPR038716(Ribosomal protein P1/P2, N-terminal domain)	gene-B9J08_004999
IP_domains	Candida_auris	DEL	G3DSA:3.40.390.10	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	Gene3D; Collagenase (Catalytic Domain); IPaccession=IPR024079(Metallopeptidase, catalytic domain superfamily)	gene-B9J08_005565
IP_domains	Candida_auris	DEL	MF_01478	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	Hamap; 50S ribosomal protein L12 [rpl12].; IPaccession=IPR027534(Ribosomal protein L12/P1/P2 family)	gene-B9J08_004999
IP_domains	Candida_auris	DEL	PF00447	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	Pfam; HSF-type DNA-binding; IPaccession=IPR000232(Heat shock factor (HSF)-type, DNA-binding)	gene-B9J08_000661
IP_domains	Candida_auris	DEL	PF00610	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	Pfam; Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP); IPaccession=IPR000591(DEP domain)	gene-B9J08_004902
IP_domains	Candida_auris	DEL	PF00611	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	Pfam; Fes/CIP4, and EFC/F-BAR homology domain; IPaccession=IPR001060(FCH domain)	gene-B9J08_004902
IP_domains	Candida_auris	DEL	PF02225	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	Pfam; PA domain; IPaccession=IPR003137(PA domain)	gene-B9J08_001532
IP_domains	Candida_auris	DEL	PR00056	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	PRINTS; Heat shock factor (HSF) domain signature; IPaccession=IPR000232(Heat shock factor (HSF)-type, DNA-binding)	gene-B9J08_000661
IP_domains	Candida_auris	DEL	PS00434	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	ProSitePatterns; HSF-type DNA-binding domain signature.; IPaccession=IPR000232(Heat shock factor (HSF)-type, DNA-binding)	gene-B9J08_000661
IP_domains	Candida_auris	DEL	PS51741	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	ProSiteProfiles; F-BAR domain profile.; IPaccession=IPR031160(F-BAR domain)	gene-B9J08_004902
IP_domains	Candida_auris	DEL	PTHR10015	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	PANTHER; HEAT SHOCK TRANSCRIPTION FACTOR; IPaccession=IPR027725(Heat shock transcription factor family)	gene-B9J08_000661
IP_domains	Candida_auris	DEL	PTHR10404	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	PANTHER; N-ACETYLATED-ALPHA-LINKED ACIDIC DIPEPTIDASE; IPaccession=IPR039373(Glutamate carboxypeptidase 2-like)	gene-B9J08_001532
IP_domains	Candida_auris	DEL	SM00049	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	SMART; DEP_3; IPaccession=IPR000591(DEP domain)	gene-B9J08_004902
IP_domains	Candida_auris	DEL	SM00415	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	SMART; hsfneu3; IPaccession=IPR000232(Heat shock factor (HSF)-type, DNA-binding)	gene-B9J08_000661
IP_domains	Candida_auris	DEL	cd00105	1	27	3	5220	64.44444444444444	0.02116527322735171	0.042065980539361524	CDD; KH-I; IPaccession=-(-)	gene-B9J08_005550
IP_domains	Candida_auris	DEL	SSF46785	2	26	37	5186	10.781704781704782	0.017990938065949758	0.042065980539361524	SUPERFAMILY; Winged helix DNA-binding domain; IPaccession=IPR036390(Winged helix DNA-binding domain superfamily)	gene-B9J08_000661,gene-B9J08_004902
IP_domains	Candida_auris	DEL	G3DSA:2.120.10.80	1	27	4	5219	48.324074074074076	0.02638870992417399	0.04822764227521453	Gene3D; -; IPaccession=IPR015915(Kelch-type beta propeller)	gene-B9J08_003567
IP_domains	Candida_auris	DEL	G3DSA:2.60.40.1180	1	27	4	5219	48.324074074074076	0.02638870992417399	0.04822764227521453	Gene3D; -; IPaccession=IPR013780(Glycosyl hydrolase, all-beta)	gene-B9J08_001529
IP_domains	Candida_auris	DEL	PF00150	1	27	4	5219	48.324074074074076	0.02638870992417399	0.04822764227521453	Pfam; Cellulase (glycosyl hydrolase family 5); IPaccession=IPR001547(Glycoside hydrolase, family 5)	gene-B9J08_001529
IP_domains	Candida_auris	DEL	PF00428	1	27	4	5219	48.324074074074076	0.02638870992417399	0.04822764227521453	Pfam; 60s Acidic ribosomal protein; IPaccession=-(-)	gene-B9J08_004999
IP_domains	Candida_auris	DEL	PF00627	1	27	4	5219	48.324074074074076	0.02638870992417399	0.04822764227521453	Pfam; UBA/TS-N domain; IPaccession=IPR015940(Ubiquitin-associated domain)	gene-B9J08_001051
IP_domains	Candida_auris	DEL	SM00165	1	27	4	5219	48.324074074074076	0.02638870992417399	0.04822764227521453	SMART; uba_6; IPaccession=IPR015940(Ubiquitin-associated domain)	gene-B9J08_001051
IP_domains	Candida_auris	DEL	SSF52025	1	27	4	5219	48.324074074074076	0.02638870992417399	0.04822764227521453	SUPERFAMILY; PA domain; IPaccession=-(-)	gene-B9J08_001532
IP_domains	Candida_auris	DEL	G3DSA:1.10.10.10	2	26	49	5174	8.122448979591837	0.02976561096336917	0.05378104708154203	Gene3D; -; IPaccession=IPR036388(Winged helix-like DNA-binding domain superfamily)	gene-B9J08_000661,gene-B9J08_004902
IP_domains	Candida_auris	DEL	G3DSA:3.50.30.30	1	27	5	5218	38.65185185185185	0.03158526274959225	0.05458757366505618	Gene3D; -; IPaccession=-(-)	gene-B9J08_001532
IP_domains	Candida_auris	DEL	PS50030	1	27	5	5218	38.65185185185185	0.03158526274959225	0.05458757366505618	ProSiteProfiles; Ubiquitin-associated domain (UBA) profile.; IPaccession=IPR015940(Ubiquitin-associated domain)	gene-B9J08_001051
IP_domains	Candida_auris	DEL	SSF117281	1	27	5	5218	38.65185185185185	0.03158526274959225	0.05458757366505618	SUPERFAMILY; Kelch motif; IPaccession=IPR015915(Kelch-type beta propeller)	gene-B9J08_003567
IP_domains	Candida_auris	DEL	cd02947	1	27	5	5218	38.65185185185185	0.03158526274959225	0.05458757366505618	CDD; TRX_family; IPaccession=-(-)	gene-B9J08_004104
IP_domains	Candida_auris	DEL	G3DSA:1.10.555.10	1	27	6	5217	32.2037037037037	0.03675506496961141	0.06024799309451767	Gene3D; Rho GTPase activation protein; IPaccession=IPR008936(Rho GTPase activation protein)	gene-B9J08_004902
IP_domains	Candida_auris	DEL	PF00013	1	27	6	5217	32.2037037037037	0.03675506496961141	0.06024799309451767	Pfam; KH domain; IPaccession=IPR004088(K Homology domain, type 1)	gene-B9J08_005550
IP_domains	Candida_auris	DEL	PF04389	1	27	6	5217	32.2037037037037	0.03675506496961141	0.06024799309451767	Pfam; Peptidase family M28; IPaccession=IPR007484(Peptidase M28)	gene-B9J08_001532
IP_domains	Candida_auris	DEL	PS00070	1	27	6	5217	32.2037037037037	0.03675506496961141	0.06024799309451767	ProSitePatterns; Aldehyde dehydrogenases cysteine active site.; IPaccession=IPR016160(Aldehyde dehydrogenase, cysteine active site)	gene-B9J08_001533
IP_domains	Candida_auris	DEL	PS50084	1	27	6	5217	32.2037037037037	0.03675506496961141	0.06024799309451767	ProSiteProfiles; Type-1 KH domain profile.; IPaccession=-(-)	gene-B9J08_005550
IP_domains	Candida_auris	DEL	G3DSA:1.10.260.130	1	27	7	5216	27.597883597883598	0.04189824921407859	0.06405597716383168	Gene3D; -; IPaccession=-(-)	gene-B9J08_004111
IP_domains	Candida_auris	DEL	PF03583	1	27	7	5216	27.597883597883598	0.04189824921407859	0.06405597716383168	Pfam; Secretory lipase; IPaccession=IPR005152(Lipase, secreted)	gene-B9J08_004111
IP_domains	Candida_auris	DEL	PS00687	1	27	7	5216	27.597883597883598	0.04189824921407859	0.06405597716383168	ProSitePatterns; Aldehyde dehydrogenases glutamic acid active site.; IPaccession=IPR029510(Aldehyde dehydrogenase, glutamic acid active site)	gene-B9J08_001533
IP_domains	Candida_auris	DEL	PS50238	1	27	7	5216	27.597883597883598	0.04189824921407859	0.06405597716383168	ProSiteProfiles; Rho GTPase-activating proteins domain profile.; IPaccession=IPR000198(Rho GTPase-activating protein domain)	gene-B9J08_004902
IP_domains	Candida_auris	DEL	PTHR31069:SF16	1	27	7	5216	27.597883597883598	0.04189824921407859	0.06405597716383168	PANTHER; MULTIDRUG RESISTANCE REGULATOR 1; IPaccession=-(-)	gene-B9J08_004061
IP_domains	Candida_auris	DEL	PTHR34853	1	27	7	5216	27.597883597883598	0.04189824921407859	0.06405597716383168	PANTHER; -; IPaccession=IPR005152(Lipase, secreted)	gene-B9J08_004111
IP_domains	Candida_auris	DEL	SM00324	1	27	7	5216	27.597883597883598	0.04189824921407859	0.06405597716383168	SMART; RhoGAP_3; IPaccession=IPR000198(Rho GTPase-activating protein domain)	gene-B9J08_004902
IP_domains	Candida_auris	DEL	PF00620	1	27	8	5215	24.14351851851852	0.0470149474830343	0.06986333317572387	Pfam; RhoGAP domain; IPaccession=IPR000198(Rho GTPase-activating protein domain)	gene-B9J08_004902
IP_domains	Candida_auris	DEL	SM00322	1	27	8	5215	24.14351851851852	0.0470149474830343	0.06986333317572387	SMART; kh_6; IPaccession=IPR004087(K Homology domain)	gene-B9J08_005550
IP_domains	Candida_auris	DEL	SSF55486	1	27	8	5215	24.14351851851852	0.0470149474830343	0.06986333317572387	"SUPERFAMILY; Metalloproteases (""zincins""), catalytic domain; IPaccession=-(-)"	gene-B9J08_005565
IP_domains	Candida_auris	DUP	G3DSA:3.10.180.90	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Gene3D; -; IPaccession=-(-)	gene-B9J08_004309
IP_domains	Candida_auris	DUP	G3DSA:3.60.20.30	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Gene3D; (Glycosyl)asparaginase; IPaccession=-(-)	gene-B9J08_002717
IP_domains	Candida_auris	DUP	G3DSA:6.10.250.1270	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Gene3D; -; IPaccession=-(-)	gene-B9J08_002718
IP_domains	Candida_auris	DUP	MF_01121	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Hamap; NAD-dependent protein deacylase [cobB].; IPaccession=IPR027546(Sirtuin, class III)	gene-B9J08_002594
IP_domains	Candida_auris	DUP	MF_01446	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Hamap; tRNA N6-adenosine threonylcarbamoyltransferase [kae1].; IPaccession=IPR034680(tRNA N6-adenosine threonylcarbamoyltransferase Kae1, archaea and eukaryote)	gene-B9J08_002721
IP_domains	Candida_auris	DUP	PF00814	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; tRNA N6-adenosine threonylcarbamoyltransferase; IPaccession=IPR000905(Gcp-like domain)	gene-B9J08_002721
IP_domains	Candida_auris	DUP	PF01112	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; Asparaginase; IPaccession=IPR000246(Peptidase T2, asparaginase 2)	gene-B9J08_002717
IP_domains	Candida_auris	DUP	PF03911	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; Sec61beta family; IPaccession=IPR016482(Protein transport protein SecG/Sec61-beta/Sbh)	gene-B9J08_003502
IP_domains	Candida_auris	DUP	PF08228	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; RNase P subunit Pop3; IPaccession=IPR013241(RNase P, subunit Pop3)	gene-B9J08_001257
IP_domains	Candida_auris	DUP	PF08618	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; Transcription factor Opi1; IPaccession=IPR013927(Transcription factor Opi1)	gene-B9J08_001181
IP_domains	Candida_auris	DUP	PF08633	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; Rox3 mediator complex subunit; IPaccession=IPR013942(Mediator complex, subunit Med19, fungi)	gene-B9J08_005384
IP_domains	Candida_auris	DUP	PF08657	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; DASH complex subunit Spc34; IPaccession=IPR013966(DASH complex subunit Spc34)	gene-B9J08_002720
IP_domains	Candida_auris	DUP	PF10262	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; Rdx family; IPaccession=IPR011893(Selenoprotein, Rdx-type)	gene-B9J08_002523
IP_domains	Candida_auris	DUP	PF10863	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; Nucleolar protein 19; IPaccession=IPR022592(Nucleolar protein 19)	gene-B9J08_004311
IP_domains	Candida_auris	DUP	PF13831	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; PHD-finger; IPaccession=-(-)	gene-B9J08_003949
IP_domains	Candida_auris	DUP	PF13832	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; PHD-zinc-finger like domain; IPaccession=-(-)	gene-B9J08_003949
IP_domains	Candida_auris	DUP	PF15365	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; Proline-rich nuclear receptor coactivator motif; IPaccession=-(-)	gene-B9J08_001184
IP_domains	Candida_auris	DUP	PF16131	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; Torus domain; IPaccession=IPR032297(Torus domain)	gene-B9J08_002294
IP_domains	Candida_auris	DUP	PF18468	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	Pfam; Phosphofructokinase N-terminal domain yeast; IPaccession=IPR040712(Phosphofructokinase, N-terminal domain)	gene-B9J08_004309
IP_domains	Candida_auris	DUP	PIRSF006398	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	PIRSF; Sec61_beta; IPaccession=IPR030671(Protein transport Sec61-beta/Sbh)	gene-B9J08_003502
IP_domains	Candida_auris	DUP	PR00789	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	PRINTS; O-sialoglycoprotein endopeptidase (M22) metallo-protease family signature; IPaccession=IPR017861(Kae1/TsaD family)	gene-B9J08_002721
IP_domains	Candida_auris	DUP	PS00709	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	ProSitePatterns; Ribosomal protein L30e signature 1.; IPaccession=IPR022991(Ribosomal protein L30e, conserved site)	gene-B9J08_002719
IP_domains	Candida_auris	DUP	PS00993	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	ProSitePatterns; Ribosomal protein L30e signature 2.; IPaccession=IPR022991(Ribosomal protein L30e, conserved site)	gene-B9J08_002719
IP_domains	Candida_auris	DUP	PS01073	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	ProSitePatterns; Ribosomal protein L24e signature.; IPaccession=IPR023442(Ribosomal protein L24e, conserved site)	gene-B9J08_002718
IP_domains	Candida_auris	DUP	PTHR10188	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	PANTHER; L-ASPARAGINASE; IPaccession=IPR000246(Peptidase T2, asparaginase 2)	gene-B9J08_002717
IP_domains	Candida_auris	DUP	PTHR10188:SF8	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	PANTHER; THREONINE ASPARTASE 1; IPaccession=-(-)	gene-B9J08_002717
IP_domains	Candida_auris	DUP	PTHR10270	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	PANTHER; SOX TRANSCRIPTION FACTOR; IPaccession=-(-)	gene-B9J08_004089
IP_domains	Candida_auris	DUP	PTHR10270:SF161	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	PANTHER; TRANSCRIPTION FACTOR SOX-15-RELATED; IPaccession=-(-)	gene-B9J08_004089
IP_domains	Candida_auris	DUP	PTHR10792:SF1	1	63	0	5187	inf	0.012188154637091188	0.03910924345088601	PANTHER; 60S RIBOSOMAL PROTEIN L24; IPaccession=-(-)	gene-B9J08_002718
